Transcript,Date,Position,Person,Party,Text,Subject,key
DAR-002,18 DE SETEMBRO DE 2020,112.0,João Cotrim de Figueiredo,IL,"Vou concluir, Sr. Presidente. Já não bastava a sangria anual que temos através do Fundo de Resolução, agora tínhamos o Estado a participar diretamente nos prejuízos futuros do Novo Banco. Era só o que faltava! Deixo este requinte de malvadez: o Ministro das Finanças que aprovou a magnífica negociação que faz com que o Fundo de Resolução seja diluído, mas que o Lone Star não seja diluída em caso de conversão, é o mesmo Governador do Banco de Portugal que não pode agora proteger os interesses do Fundo de Resolução. E isto dá razão à Iniciativa Liberal quando chamou a atenção para os enormes conflitos de interesses desta nomeação do Governador do Banco de Portugal.","Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,113.0,João Oliveira,PCP,A sua intervenção deixou uma lágrima de emoção no olho do Salgado!,"Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,114.0,Presidente,,"Para uma intervenção, tem a palavra o Sr. Deputado José Luís Ferreira, do Grupo Parlamentar de Os Verdes. ","Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,115.0,José Luís Ferreira,PEV,"Sr. Presidente, Sr.as e Srs. Deputados: As decisões de vários governos em proceder à privatização do setor financeiro foi um excelente negócio para engordar fortunas de uns poucos, mas representou volumosos prejuízos acumulados para o Estado e para as famílias portuguesas. Façamos uma leitura rápida dos resultados dessas privatizações: transferências milionárias de verbas do setor produtivo para a especulação financeira; canalização do dinheiro dos depositantes para a cedência de créditos às empresas dos próprios grupos bancários, tantas vezes sem qualquer garantia de retorno; e, por fim, distribuição de volumosas somas em dividendos pelos respetivos acionistas. Estamos, portanto, a falar de muito dinheiro. São muitos milhões que faziam falta à nossa economia e que hoje ninguém sabe onde param. Não sabemos onde param, mas sabemos que não estão onde fazem falta, ou seja, no setor produtivo. E Os Verdes consideram que é tempo de interromper o domínio da especulação financeira. É tempo de direcionar recursos para a nossa economia, para a nossa produção, para criar riqueza e postos de trabalho. É tempo de a banca deixar de constituir uma atividade que apenas serve para engordar os lucros de uns poucos para passar a estar ao serviço do País e do seu desenvolvimento. Ora, é exatamente neste contexto que o problema do Novo Banco deve ser enquadrado. E, sem pretender trazer para a discussão as responsabilidades do Governo PSD/CDS neste processo, que são, aliás, muitas, como sabemos, importa, contudo, recordar que o problema do Novo Banco não nasceu agora, nasceu com o Governo de Passos Coelho e Paulo Portas, que separou o BES (Banco Espírito Santo) mau do BES bom, quando se percebeu que, afinal, não existia banco bom. Ou seja, o Governo PSD/CDS criou um problema, mas não o resolveu e, a cada dia que passa, vamos percebendo que, afinal, a apregoada «saída limpa» está cada vez mais poluída. Aliás, todos nos lembramos das palavras da então Ministra das Finanças, Maria Luís Albuquerque, quando, em 2015, garantia ao mundo que não ia haver custos para o contribuinte. Pois bem, o que é verdade é que os contribuintes já estão cansados de andar a pagar as aventuras e as irresponsabilidades dos banqueiros, mas também as opções erradas dos Governos. Impõe-se, portanto, pôr termo a esta gritante imoralidade e a esta assombrosa injustiça. O Estado não pode andar a suportar negócios privados, desde logo porque estamos a falar do dinheiro dos contribuintes. Por isso, consideramos que esta mudança de paradigma devia começar já com o Novo Banco e começar pela solução que menos onere os contribuintes e que melhor sirva os interesses do País. Deve ser I SÉRIE — NÚMERO 2 essa a solução a adotar para o caso do Novo Banco, mas, para isso, é necessário que o Estado tome conta do Novo Banco. O Novo Banco tem de ficar nas mãos do Estado para, desta forma, o Estado o poder colocar ao serviço do desenvolvimento do País e da nossa economia, ao serviço dos interesses dos portugueses, ao serviço dos interesses do nosso País. Se o Estado paga, o Novo Banco deve estar nas mãos do Estado, nas mãos de quem o paga. Se o Estado paga o martelo e paga o prego, a ferramenta tem de estar nas mãos do Estado. Aplausos de Deputados do PCP. Entretanto, assumiu a presidência o Vice-Presidente Fernando Negrão.","Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,116.0,Presidente,,"Tem a palavra a Sr.ª Deputada Cecília Meireles, do CDS-PP, para uma intervenção. ","Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,117.0,Cecília Meireles,CDS-PP,"Sr. Presidente, Sr.as e Srs. Deputados: Nesta discussão que estamos a ter pela centésima vez sobre a nacionalização da banca em Portugal, começaria por dizer que o projeto do PCP se poderia apelidar de «é pior a emenda que o soneto». De facto, ao olharmos para a situação do Novo Banco, pensamos que não poderia ser pior, mas, se seguíssemos o projeto do PCP, poderia ser muito pior, e explico porquê. O projeto do PCP propõe nacionalizar o Novo Banco, mas gostaria de lembrar que já houve, como solução para um banco que faliu, o BPN, a solução da nacionalização e a conta que pagámos por isso foi de quase 5000 milhões de euros, por um banco que é mais ou menos um décimo do que era o BES. Portanto, se passarmos esta conta para o Novo Banco, significa que em vez de 9000 milhões de euros teríamos de pagar cerca de 40 000 ou 50 000 milhões de euros. Ou seja, este projeto acha que os portugueses pagaram pouco e, portanto, vamos multiplicar por três ou por quatro a conta que vai para os contribuintes, que é para os senhores do PCP, que estão cheios de vontade de gerir bancos, terem um banco para gerir. Não chega a Caixa, é preciso um outro! Em segundo lugar, já que se fala em resoluções fraudulentas — ouvi o Sr. Deputado de Os Verdes falar em imoralidade —, vamos lá lembrar algumas coisas.","Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,118.0,José Luís Ferreira,PEV,Algumas imoralidades!,"Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,119.0,Cecília Meireles,CDS-PP,"Disseram que foi privatizado a custo zero. Infelizmente, não foi privatizado a custo zero, foi privatizado com uma conta que foi uma garantia de 3900 milhões de euros, que está agora a aparecer.","Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,120.0,José Luís Ferreira,PEV,É uma imoralidade!,"Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,121.0,Cecília Meireles,CDS-PP,"E foi, de facto, pelo Governo de António Costa. Só que não foi só pelo Governo de António Costa, foi pelo Governo do PCP, pelo Governo do Bloco de Esquerda e pelo Governo do PEV. Os senhores viabilizaram quando assinaram um documentozinho ali às escondidas num gabinete. E o dinheiro dos contribuintes, que desde então lá foi parar, foi com os orçamentos que os senhores votaram. Portanto, se o PCP, ao invés de se ter lembrado que queria votar contra os Orçamentos depois de ter alguns resultados eleitorais, se tivesse lembrado disso nessa altura, nunca um tostão lá teria ido parar. Protestos do PCP. Portanto, Srs. Deputados, quando falam em «fraudulento» e «imoralidade», só lhes posso aconselhar a que comprem espelhos e que nas vossas sedes os observem.","Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,122.0,João Oliveira,PCP,A Sr.ª Deputada falou de resultados eleitorais? De certeza?!,"Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,123.0,José Luís Ferreira,PEV,Precisa de um espelho!,"Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,124.0,Presidente,,"Para uma intervenção, tem a palavra a Sr.ª Deputada Mariana Mortágua, do Bloco de Esquerda. ","Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,125.0,Mariana Mortágua,BE,"Sr. Presidente, Sr.as e Srs. Deputados: O que vale é que em matéria de Novo Banco conseguimos distribuir as responsabilidades em dois momentos essenciais. O Governo PSD/CDS e o Banco de Portugal mentiram aos portugueses, quando disseram, em 2014, que o Novo Banco estava limpo, e hoje sabemos isso. Mentiram! O Banco de Portugal tinha condições para saber que o banco não estava limpo. Não se pode prometer uma coisa que não se vai cumprir. Da mesma forma, o Governo de António Costa voltou a mentir aos portugueses, quando disse que a venda não teria custos, nem diretos nem indiretos, e que a garantia não seria usada. Ambos os Governos fizeram o mesmo! E fizeram-no porque nenhum destes Governos quis assumir os custos políticos de mais injeções no Novo Banco. É que tem custos políticos dizer às pessoas que um banco faliu, que tem custos e que é preciso que o Estado ponha lá dinheiro. E nenhum Governo quis assumir isto com clareza, perante os contribuintes, perante as pessoas que estavam a assistir ao belo espetáculo da falência do Banco Espírito Santo. E também por isso, porque ninguém quis assumir os custos, criou-se a ficção do Fundo de Resolução: um fundo que, afinal, seria pago pela banca e não pelo Estado, embora seja financiado pelo Estado; que sairia dos bancos e não do Estado, embora entre para défice; que, quando Passos Coelho dizia que era dos bancos, António Costa dizia que era do Estado; que, quando António Costa diz que é do Estado, o PSD diz que é dos bancos, e vice-versa. Portanto, este fundo vai servindo todos os discursos, conforme o momento que vivemos. Mas a falta de transparência sobre o Novo Banco teve outras consequências que não apenas a de enganar as pessoas e não ser frontal com elas. É que a falta de transparência manietou o debate sobre as alternativas, porque, quando o Ministro das Finanças Mário Centeno, da tribuna do Governo, nos prometeu que a venda ao Lone Star era a melhor solução e a que tinha menos custos, havia uma alternativa em cima da mesa, que era a da manutenção na esfera pública. Mário Centeno prometeu que era a melhor solução, porque minimizava as perdas, só que fez essa promessa baseado numa afirmação que era falsa, que era a afirmação de que a garantia não ia ser utilizada. É por isso que o debate tem de ser transparente, para que possamos escolher as melhores alternativas, tendo todas as informações. Hoje sabemos que os custos do Novo Banco não foram travados com a venda ao Lone Star e podemos discutir se havia alternativas. A manutenção do banco em esfera pública teria custos, é óbvio que teria custos, mas teria uma vantagem: o banco ficava nas mãos do Estado. A venda tem custos e tem uma desvantagem: o Estado pagou um banco limpo ao Lone Star e agora não o controla, e isto é um custo. Sobre a questão do Novo Banco, o Bloco teve sempre uma única posição: antes de o banco ser vendido, apresentámos um projeto para que o banco fosse mantido na esfera pública. Esta opção não teve maioria, porque não teve o apoio de PSD e de PS, que não tinham alternativa à venda. Já depois da venda, voltámos a propor que o banco passasse para a esfera pública, mas não foi aprovado. Já depois desse projeto, voltámos a propor, no Orçamento, que fossem travadas as injeções no Novo Banco sem uma apreciação e uma votação pela Assembleia da República. Esta proposta foi chumbada pelo PS, com o apoio do PSD. Portanto, não é verdade que os partidos não tenham tido iniciativas para apresentar alternativas ou para impedir novas injeções no Novo Banco. Houve partidos que nunca, nunca abdicaram de fazer esse debate e eu pertenço a um deles, porque fiz esses debates e apresentei essas propostas muitas vezes, aqui, na Assembleia da República.","Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
DAR-002,18 DE SETEMBRO DE 2020,126.0,José Manuel Pureza,BE,Muito bem!,"Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV","18 DE SETEMBRO DE 2020Projeto de Resolução 471/XIV, Projeto de Lei 499/XIV"
